scene,i,j,pi_xyz,pj_xyz,unet_ij_tau_rms_ns,unet_ji_tau_rms_ns,unet_absdiff_tau_rms_ns,unet_valid,sionna_ij_tau_rms_ns,sionna_ji_tau_rms_ns,sionna_absdiff_tau_rms_ns,sionna_valid
random_003,0,10,"4.375,33.125,0.312","38.125,11.875,0.938",19.265056610107422,21.170167922973633,1.905111312866211,1,28.37889289855957,27.518871307373047,0.8600215911865234,1
random_003,0,11,"4.375,33.125,0.312","28.125,11.875,0.312",17.931350708007812,22.732288360595703,4.800937652587891,1,28.35123062133789,26.605003356933594,1.7462272644042969,1
random_003,0,12,"4.375,33.125,0.312","35.000,3.125,1.562",17.254133224487305,20.21831512451172,2.964181900024414,1,17.179162979125977,16.61255645751953,0.5666065216064453,1
random_003,0,13,"4.375,33.125,0.312","5.000,18.125,1.562",12.43125057220459,15.540244102478027,3.1089935302734375,1,17.656246185302734,17.036590576171875,0.6196556091308594,1
random_003,0,14,"4.375,33.125,0.312","14.375,8.750,0.938",20.288307189941406,24.68486785888672,4.3965606689453125,1,23.011110305786133,22.191904067993164,0.8192062377929688,1
random_003,0,15,"4.375,33.125,0.312","14.375,6.250,0.312",24.098339080810547,25.4859619140625,1.3876228332519531,1,29.932727813720703,30.90156364440918,0.9688358306884766,1
random_003,0,16,"4.375,33.125,0.312","14.375,30.625,0.312",15.792759895324707,13.597957611083984,2.1948022842407227,1,22.870899200439453,23.580913543701172,0.7100143432617188,1
random_003,0,17,"4.375,33.125,0.312","21.875,12.500,2.188",17.03895378112793,21.63863754272461,4.59968376159668,1,29.802011489868164,28.227577209472656,1.5744342803955078,1
random_003,0,18,"4.375,33.125,0.312","28.750,30.625,2.188",14.130430221557617,15.516678810119629,1.3862485885620117,1,26.713184356689453,26.311193466186523,0.4019908905029297,1
random_003,0,19,"4.375,33.125,0.312","25.625,16.250,0.312",17.916168212890625,23.746784210205078,5.830615997314453,1,31.878705978393555,27.160587310791016,4.718118667602539,1
random_003,0,20,"4.375,33.125,0.312","10.625,30.000,0.938",14.876941680908203,12.532447814941406,2.344493865966797,1,27.87085723876953,25.430816650390625,2.4400405883789062,1
random_003,0,21,"4.375,33.125,0.312","13.750,36.875,1.562",8.93045425415039,9.926122665405273,0.9956684112548828,1,15.15815544128418,13.814579963684082,1.3435754776000977,1
random_003,0,22,"4.375,33.125,0.312","20.000,12.500,2.188",16.247819900512695,21.759469985961914,5.511650085449219,1,29.061500549316406,26.42508316040039,2.6364173889160156,1
random_003,0,23,"4.375,33.125,0.312","34.375,35.000,0.938",11.949165344238281,13.578316688537598,1.6291513442993164,1,10.245969772338867,12.043288230895996,1.797318458557129,1
random_003,0,24,"4.375,33.125,0.312","29.375,10.000,0.312",16.475492477416992,21.162120819091797,4.686628341674805,1,23.57677459716797,21.246843338012695,2.3299312591552734,1
random_003,0,25,"4.375,33.125,0.312","34.375,16.875,2.188",22.336475372314453,22.60938835144043,0.27291297912597656,1,27.867406845092773,28.484102249145508,0.6166954040527344,1
random_003,0,26,"4.375,33.125,0.312","10.625,20.625,0.938",14.111161231994629,15.787010192871094,1.6758489608764648,1,26.84490394592285,24.656171798706055,2.188732147216797,1
random_003,0,27,"4.375,33.125,0.312","11.875,16.875,0.938",14.737873077392578,16.284135818481445,1.5462627410888672,1,26.27142906188965,22.41802215576172,3.8534069061279297,1
random_003,0,28,"4.375,33.125,0.312","15.000,26.875,2.188",16.697851181030273,15.001303672790527,1.696547508239746,1,29.357044219970703,23.86985969543457,5.487184524536133,1
random_003,0,29,"4.375,33.125,0.312","6.250,3.750,0.312",9.165103912353516,14.242918968200684,5.077815055847168,1,11.309452056884766,14.575028419494629,3.2655763626098633,1
random_003,1,2,"13.125,27.500,2.188","5.000,20.625,0.312",12.84518814086914,11.77055835723877,1.074629783630371,1,20.321182250976562,21.068880081176758,0.7476978302001953,1
random_003,1,3,"13.125,27.500,2.188","11.250,23.125,2.188",7.862086296081543,7.52017879486084,0.3419075012207031,1,14.221466064453125,12.913195610046387,1.3082704544067383,1
random_003,1,4,"13.125,27.500,2.188","25.000,11.875,2.188",12.959907531738281,13.53996753692627,0.5800600051879883,1,28.294857025146484,25.37190818786621,2.9229488372802734,1
random_003,1,5,"13.125,27.500,2.188","37.500,1.250,2.188",17.07199478149414,19.01450538635254,1.9425106048583984,1,15.147539138793945,19.077537536621094,3.9299983978271484,1
random_003,1,6,"13.125,27.500,2.188","20.625,31.875,1.562",10.01249885559082,11.407878875732422,1.3953800201416016,1,34.83168029785156,17.821279525756836,17.010400772094727,1
random_003,1,7,"13.125,27.500,2.188","7.500,26.250,0.938",7.850718975067139,8.896648406982422,1.0459294319152832,1,17.823034286499023,14.394946098327637,3.4280881881713867,1
random_003,1,8,"13.125,27.500,2.188","23.750,35.000,0.938",20.44771385192871,18.586082458496094,1.8616313934326172,1,31.855148315429688,38.81803512573242,6.962886810302734,1
random_003,1,9,"13.125,27.500,2.188","18.750,6.250,0.312",9.243793487548828,15.31204605102539,6.0682525634765625,1,24.398860931396484,24.163087844848633,0.23577308654785156,1
random_003,1,10,"13.125,27.500,2.188","38.125,11.875,0.938",23.291410446166992,25.200794219970703,1.909383773803711,1,37.64369583129883,39.38475036621094,1.7410545349121094,1
random_003,1,11,"13.125,27.500,2.188","28.125,11.875,0.312",14.507855415344238,13.824463844299316,0.6833915710449219,1,28.45598602294922,28.116369247436523,0.3396167755126953,1
random_003,1,12,"13.125,27.500,2.188","35.000,3.125,1.562",19.001907348632812,20.32094955444336,1.3190422058105469,1,18.671674728393555,20.45537567138672,1.783700942993164,1
random_003,1,13,"13.125,27.500,2.188","5.000,18.125,1.562",12.579345703125,11.152654647827148,1.4266910552978516,1,20.875152587890625,24.46310806274414,3.5879554748535156,1
random_003,1,14,"13.125,27.500,2.188","14.375,8.750,0.938",10.71041202545166,14.3388671875,3.62845516204834,1,27.328208923339844,27.550424575805664,0.2222156524658203,1
random_003,1,15,"13.125,27.500,2.188","14.375,6.250,0.312",17.45389175415039,15.895942687988281,1.5579490661621094,1,25.471702575683594,28.5975399017334,3.1258373260498047,1
random_003,1,16,"13.125,27.500,2.188","14.375,30.625,0.312",5.8395490646362305,5.247142791748047,0.5924062728881836,1,11.012253761291504,11.761274337768555,0.7490205764770508,1
random_003,1,17,"13.125,27.500,2.188","21.875,12.500,2.188",11.717979431152344,13.788247108459473,2.070267677307129,1,28.288618087768555,26.914840698242188,1.3737773895263672,1
random_003,1,18,"13.125,27.500,2.188","28.750,30.625,2.188",10.917043685913086,11.249923706054688,0.33288002014160156,1,15.669157981872559,16.90350914001465,1.2343511581420898,1
random_003,1,19,"13.125,27.500,2.188","25.625,16.250,0.312",12.868557929992676,13.067174911499023,0.19861698150634766,1,26.887584686279297,28.279251098632812,1.3916664123535156,1
random_003,1,20,"13.125,27.500,2.188","10.625,30.000,0.938",5.113142967224121,6.387042999267578,1.273900032043457,1,11.870848655700684,10.52560043334961,1.3452482223510742,1
random_003,1,21,"13.125,27.500,2.188","13.750,36.875,1.562",8.783843040466309,8.56021785736084,0.22362518310546875,1,16.823461532592773,17.004253387451172,0.18079185485839844,1
random_003,1,22,"13.125,27.500,2.188","20.000,12.500,2.188",11.241639137268066,13.917182922363281,2.675543785095215,1,27.937028884887695,25.188108444213867,2.748920440673828,1
random_003,1,23,"13.125,27.500,2.188","34.375,35.000,0.938",11.953449249267578,12.78651237487793,0.8330631256103516,1,21.296499252319336,22.89466667175293,1.5981674194335938,1
random_003,1,24,"13.125,27.500,2.188","29.375,10.000,0.312",13.315088272094727,13.527472496032715,0.21238422393798828,1,23.186349868774414,24.457763671875,1.271413803100586,1
random_003,1,25,"13.125,27.500,2.188","34.375,16.875,2.188",23.88806915283203,24.76089859008789,0.8728294372558594,1,37.8851318359375,40.99182891845703,3.1066970825195312,1
random_003,1,26,"13.125,27.500,2.188","10.625,20.625,0.938",9.984441757202148,10.806962966918945,0.8225212097167969,1,20.706207275390625,20.542652130126953,0.16355514526367188,1
random_003,1,27,"13.125,27.500,2.188","11.875,16.875,0.938",10.4841890335083,11.281501770019531,0.7973127365112305,1,17.233379364013672,16.513656616210938,0.7197227478027344,1
random_003,1,28,"13.125,27.500,2.188","15.000,26.875,2.188",3.3332128524780273,4.143426895141602,0.8102140426635742,1,5.843863010406494,5.676236629486084,0.16762638092041016,1
random_003,1,29,"13.125,27.500,2.188","6.250,3.750,0.312",13.705155372619629,18.461259841918945,4.756104469299316,1,23.296133041381836,24.033781051635742,0.7376480102539062,1
random_003,2,3,"5.000,20.625,0.312","11.250,23.125,2.188",9.08664321899414,11.125250816345215,2.038607597351074,1,17.247474670410156,17.863027572631836,0.6155529022216797,1
random_003,2,4,"5.000,20.625,0.312","25.000,11.875,2.188",13.92138385772705,14.455477714538574,0.5340938568115234,1,27.394763946533203,28.752418518066406,1.3576545715332031,1
random_003,2,5,"5.000,20.625,0.312","37.500,1.250,2.188",20.135990142822266,24.067935943603516,3.93194580078125,1,25.013059616088867,21.287700653076172,3.7253589630126953,1
random_003,2,6,"5.000,20.625,0.312","20.625,31.875,1.562",16.6298828125,15.442975997924805,1.1869068145751953,1,27.007667541503906,25.051626205444336,1.9560413360595703,1
random_003,2,7,"5.000,20.625,0.312","7.500,26.250,0.938",8.51662826538086,9.83140754699707,1.314779281616211,1,15.758787155151367,16.99567413330078,1.236886978149414,1
random_003,2,8,"5.000,20.625,0.312","23.750,35.000,0.938",23.05111312866211,18.928058624267578,4.123054504394531,1,28.905099868774414,25.372812271118164,3.53228759765625,1
random_003,2,9,"5.000,20.625,0.312","18.750,6.250,0.312",20.22552490234375,25.101285934448242,4.875761032104492,1,32.27742385864258,35.574302673339844,3.2968788146972656,1
random_003,2,10,"5.000,20.625,0.312","38.125,11.875,0.938",14.894062995910645,17.28289222717285,2.388829231262207,1,15.928642272949219,15.913650512695312,0.01499176025390625,1
random_003,2,11,"5.000,20.625,0.312","28.125,11.875,0.312",15.131058692932129,15.18708324432373,0.05602455139160156,1,23.855497360229492,24.54070472717285,0.6852073669433594,1
random_003,2,12,"5.000,20.625,0.312","35.000,3.125,1.562",20.835575103759766,23.571914672851562,2.736339569091797,1,21.28631591796875,19.828840255737305,1.4574756622314453,1
random_003,2,13,"5.000,20.625,0.312","5.000,18.125,1.562",4.70728874206543,4.076642036437988,0.6306467056274414,1,7.536437034606934,7.662132263183594,0.12569522857666016,1
random_003,2,14,"5.000,20.625,0.312","14.375,8.750,0.938",17.1540470123291,19.854270935058594,2.700223922729492,1,33.182777404785156,28.65703582763672,4.5257415771484375,1
random_003,2,15,"5.000,20.625,0.312","14.375,6.250,0.312",20.839075088500977,22.4622802734375,1.6232051849365234,1,41.19273376464844,41.821712493896484,0.6289787292480469,1
random_003,2,16,"5.000,20.625,0.312","14.375,30.625,0.312",12.882494926452637,13.408402442932129,0.5259075164794922,1,23.774999618530273,22.002614974975586,1.7723846435546875,1
random_003,2,17,"5.000,20.625,0.312","21.875,12.500,2.188",14.752363204956055,14.574823379516602,0.17753982543945312,1,25.67639923095703,28.061901092529297,2.3855018615722656,1
random_003,2,18,"5.000,20.625,0.312","28.750,30.625,2.188",12.924358367919922,13.918559074401855,0.9942007064819336,1,14.88300895690918,18.640878677368164,3.7578697204589844,1
random_003,2,19,"5.000,20.625,0.312","25.625,16.250,0.312",14.043395042419434,14.803911209106445,0.7605161666870117,1,22.84969711303711,26.1219482421875,3.2722511291503906,1
random_003,2,20,"5.000,20.625,0.312","10.625,30.000,0.938",12.147165298461914,12.503666877746582,0.35650157928466797,1,22.310688018798828,19.844188690185547,2.4664993286132812,1
random_003,2,21,"5.000,20.625,0.312","13.750,36.875,1.562",9.828593254089355,10.766340255737305,0.9377470016479492,1,18.078388214111328,18.305561065673828,0.2271728515625,1
random_003,2,22,"5.000,20.625,0.312","20.000,12.500,2.188",16.52984619140625,17.740053176879883,1.2102069854736328,1,34.56882858276367,33.67991256713867,0.888916015625,1
random_003,2,23,"5.000,20.625,0.312","34.375,35.000,0.938",11.286746978759766,12.250656127929688,0.9639091491699219,1,14.634790420532227,14.877419471740723,0.2426290512084961,1
random_003,2,24,"5.000,20.625,0.312","29.375,10.000,0.312",14.511849403381348,14.734216690063477,0.2223672866821289,1,24.209461212158203,23.550067901611328,0.659393310546875,1
random_003,2,25,"5.000,20.625,0.312","34.375,16.875,2.188",19.015892028808594,16.548402786254883,2.467489242553711,1,27.21779441833496,21.013456344604492,6.204338073730469,1
random_003,2,26,"5.000,20.625,0.312","10.625,20.625,0.938",8.234334945678711,7.629011154174805,0.6053237915039062,1,17.22679328918457,16.17647933959961,1.050313949584961,1
random_003,2,27,"5.000,20.625,0.312","11.875,16.875,0.938",9.506608963012695,10.238022804260254,0.7314138412475586,1,15.496630668640137,14.974207878112793,0.5224227905273438,1
random_003,2,28,"5.000,20.625,0.312","15.000,26.875,2.188",12.266090393066406,13.143699645996094,0.8776092529296875,1,21.11936378479004,21.54350471496582,0.42414093017578125,1
random_003,2,29,"5.000,20.625,0.312","6.250,3.750,0.312",11.068673133850098,12.328786849975586,1.2601137161254883,1,19.730043411254883,21.690021514892578,1.9599781036376953,1
random_003,3,4,"11.250,23.125,2.188","25.000,11.875,2.188",15.35497760772705,14.957472801208496,0.3975048065185547,1,27.70818328857422,27.187179565429688,0.5210037231445312,1
random_003,3,5,"11.250,23.125,2.188","37.500,1.250,2.188",20.817161560058594,24.2982177734375,3.4810562133789062,1,28.503599166870117,30.827302932739258,2.3237037658691406,1
random_003,3,6,"11.250,23.125,2.188","20.625,31.875,1.562",16.367652893066406,14.5323486328125,1.8353042602539062,1,28.220373153686523,24.405311584472656,3.815061569213867,1
random_003,3,7,"11.250,23.125,2.188","7.500,26.250,0.938",7.1688737869262695,9.513662338256836,2.3447885513305664,1,15.825512886047363,14.718706130981445,1.106806755065918,1
random_003,3,8,"11.250,23.125,2.188","23.750,35.000,0.938",22.228443145751953,18.075868606567383,4.15257453918457,1,26.971954345703125,31.5846004486084,4.612646102905273,1
random_003,3,9,"11.250,23.125,2.188","18.750,6.250,0.312",16.402660369873047,19.381732940673828,2.9790725708007812,1,33.22425842285156,29.742568969726562,3.481689453125,1
random_003,3,10,"11.250,23.125,2.188","38.125,11.875,0.938",17.098217010498047,18.437665939331055,1.3394489288330078,1,20.49730682373047,23.95046043395996,3.453153610229492,1
random_003,3,11,"11.250,23.125,2.188","28.125,11.875,0.312",16.336856842041016,15.097862243652344,1.2389945983886719,1,27.615617752075195,22.223501205444336,5.392116546630859,1
random_003,3,12,"11.250,23.125,2.188","35.000,3.125,1.562",20.991901397705078,24.028560638427734,3.0366592407226562,1,22.30608558654785,25.223033905029297,2.9169483184814453,1
random_003,3,13,"11.250,23.125,2.188","5.000,18.125,1.562",14.131648063659668,13.427936553955078,0.7037115097045898,1,26.155277252197266,25.199909210205078,0.9553680419921875,1
random_003,3,14,"11.250,23.125,2.188","14.375,8.750,0.938",13.347110748291016,14.319366455078125,0.9722557067871094,1,27.276004791259766,27.050487518310547,0.22551727294921875,1
random_003,3,15,"11.250,23.125,2.188","14.375,6.250,0.312",21.299104690551758,15.76272964477539,5.536375045776367,1,29.973730087280273,31.81130599975586,1.837575912475586,1
random_003,3,16,"11.250,23.125,2.188","14.375,30.625,0.312",11.173640251159668,10.892816543579102,0.2808237075805664,1,17.89491844177246,20.13881492614746,2.243896484375,1
random_003,3,17,"11.250,23.125,2.188","21.875,12.500,2.188",14.998754501342773,14.617335319519043,0.38141918182373047,1,24.076950073242188,29.096487045288086,5.019536972045898,1
random_003,3,18,"11.250,23.125,2.188","28.750,30.625,2.188",12.90697193145752,11.890702247619629,1.0162696838378906,1,21.323301315307617,21.33918571472168,0.0158843994140625,1
random_003,3,19,"11.250,23.125,2.188","25.625,16.250,0.312",14.761446952819824,13.674131393432617,1.087315559387207,1,29.56062889099121,27.91922378540039,1.6414051055908203,1
random_003,3,20,"11.250,23.125,2.188","10.625,30.000,0.938",9.990701675415039,10.531975746154785,0.5412740707397461,1,16.5277099609375,18.540489196777344,2.0127792358398438,1
random_003,3,21,"11.250,23.125,2.188","13.750,36.875,1.562",10.193811416625977,9.23038101196289,0.9634304046630859,1,20.556550979614258,20.92519760131836,0.36864662170410156,1
random_003,3,22,"11.250,23.125,2.188","20.000,12.500,2.188",14.487005233764648,14.528155326843262,0.04115009307861328,1,24.691553115844727,27.58055877685547,2.889005661010742,1
random_003,3,23,"11.250,23.125,2.188","34.375,35.000,0.938",12.735333442687988,11.683496475219727,1.0518369674682617,1,17.260143280029297,19.70128059387207,2.4411373138427734,1
random_003,3,24,"11.250,23.125,2.188","29.375,10.000,0.312",15.21081256866455,15.000003814697266,0.21080875396728516,1,25.05745506286621,23.34746551513672,1.7099895477294922,1
random_003,3,25,"11.250,23.125,2.188","34.375,16.875,2.188",20.27083969116211,14.515129089355469,5.755710601806641,1,26.725387573242188,22.639759063720703,4.085628509521484,1
random_003,3,26,"11.250,23.125,2.188","10.625,20.625,0.938",4.124224662780762,5.698497772216797,1.5742731094360352,1,9.745246887207031,9.712394714355469,0.0328521728515625,1
random_003,3,27,"11.250,23.125,2.188","11.875,16.875,0.938",8.91914176940918,8.456554412841797,0.4625873565673828,1,14.965646743774414,13.22950553894043,1.7361412048339844,1
random_003,3,28,"11.250,23.125,2.188","15.000,26.875,2.188",8.384742736816406,7.764382362365723,0.6203603744506836,1,13.475336074829102,12.79642105102539,0.6789150238037109,1
random_003,3,29,"11.250,23.125,2.188","6.250,3.750,0.312",15.937444686889648,22.05021095275879,6.112766265869141,1,38.241512298583984,34.75270080566406,3.488811492919922,1
random_003,4,5,"25.000,11.875,2.188","37.500,1.250,2.188",21.19364356994629,22.075321197509766,0.8816776275634766,1,33.04033279418945,34.085594177246094,1.0452613830566406,1
random_003,4,6,"25.000,11.875,2.188","20.625,31.875,1.562",14.884437561035156,13.008216857910156,1.876220703125,1,16.995223999023438,18.733448028564453,1.7382240295410156,1
random_003,4,7,"25.000,11.875,2.188","7.500,26.250,0.938",17.239826202392578,15.721644401550293,1.5181818008422852,1,30.387447357177734,31.31186294555664,0.9244155883789062,1
random_003,4,8,"25.000,11.875,2.188","23.750,35.000,0.938",19.022537231445312,16.946767807006836,2.0757694244384766,1,24.230777740478516,22.889251708984375,1.3415260314941406,1
random_003,4,9,"25.000,11.875,2.188","18.750,6.250,0.312",13.821744918823242,13.849498748779297,0.027753829956054688,1,21.473344802856445,19.667434692382812,1.8059101104736328,1
random_003,4,10,"25.000,11.875,2.188","38.125,11.875,0.938",11.796327590942383,15.924800872802734,4.128473281860352,1,15.162415504455566,16.488935470581055,1.3265199661254883,1
random_003,4,11,"25.000,11.875,2.188","28.125,11.875,0.312",5.703149795532227,7.005631446838379,1.3024816513061523,1,11.163004875183105,11.130887985229492,0.03211688995361328,1
random_003,4,12,"25.000,11.875,2.188","35.000,3.125,1.562",19.749698638916016,21.621070861816406,1.8713722229003906,1,30.279726028442383,30.987815856933594,0.7080898284912109,1
random_003,4,13,"25.000,11.875,2.188","5.000,18.125,1.562",18.159591674804688,18.41647720336914,0.2568855285644531,1,36.86330032348633,37.363162994384766,0.4998626708984375,1
random_003,4,14,"25.000,11.875,2.188","14.375,8.750,0.938",14.376453399658203,13.315633773803711,1.0608196258544922,1,22.952898025512695,21.706445693969727,1.2464523315429688,1
random_003,4,15,"25.000,11.875,2.188","14.375,6.250,0.312",16.056304931640625,14.340619087219238,1.7156858444213867,1,21.06892967224121,23.01382064819336,1.9448909759521484,1
random_003,4,16,"25.000,11.875,2.188","14.375,30.625,0.312",14.084269523620605,12.994773864746094,1.0894956588745117,1,28.51540184020996,23.220033645629883,5.295368194580078,1
random_003,4,17,"25.000,11.875,2.188","21.875,12.500,2.188",6.551583290100098,7.439031600952148,0.8874483108520508,1,10.284390449523926,9.15603256225586,1.1283578872680664,1
random_003,4,18,"25.000,11.875,2.188","28.750,30.625,2.188",12.778655052185059,13.129007339477539,0.35035228729248047,1,22.307109832763672,19.753759384155273,2.5533504486083984,1
random_003,4,19,"25.000,11.875,2.188","25.625,16.250,0.312",10.004928588867188,9.096351623535156,0.9085769653320312,1,14.936018943786621,14.49669361114502,0.43932533264160156,1
random_003,4,20,"25.000,11.875,2.188","10.625,30.000,0.938",15.253618240356445,14.565611839294434,0.6880064010620117,1,28.496370315551758,26.8487548828125,1.6476154327392578,1
random_003,4,21,"25.000,11.875,2.188","13.750,36.875,1.562",21.79167938232422,22.48893928527832,0.6972599029541016,1,36.953773498535156,38.19661331176758,1.2428398132324219,1
random_003,4,22,"25.000,11.875,2.188","20.000,12.500,2.188",9.324546813964844,9.525321006774902,0.2007741928100586,1,15.550129890441895,14.5736722946167,0.9764575958251953,1
random_003,4,23,"25.000,11.875,2.188","34.375,35.000,0.938",20.978801727294922,20.662853240966797,0.315948486328125,1,29.070192337036133,28.417316436767578,0.6528759002685547,1
random_003,4,24,"25.000,11.875,2.188","29.375,10.000,0.312",8.524831771850586,9.026947975158691,0.5021162033081055,1,15.124959945678711,14.817310333251953,0.3076496124267578,1
random_003,4,25,"25.000,11.875,2.188","34.375,16.875,2.188",14.997718811035156,17.252565383911133,2.2548465728759766,1,17.16573715209961,20.605487823486328,3.4397506713867188,1
random_003,4,26,"25.000,11.875,2.188","10.625,20.625,0.938",14.414619445800781,16.443140029907227,2.0285205841064453,1,27.898027420043945,28.685108184814453,0.7870807647705078,1
random_003,4,27,"25.000,11.875,2.188","11.875,16.875,0.938",16.298377990722656,16.380783081054688,0.08240509033203125,1,26.911067962646484,27.052541732788086,0.14147377014160156,1
random_003,4,28,"25.000,11.875,2.188","15.000,26.875,2.188",12.802437782287598,10.708229064941406,2.0942087173461914,1,23.191417694091797,28.163686752319336,4.972269058227539,1
random_003,4,29,"25.000,11.875,2.188","6.250,3.750,0.312",20.286727905273438,22.75014305114746,2.4634151458740234,1,30.19862937927246,30.269556045532227,0.07092666625976562,1
random_003,5,6,"37.500,1.250,2.188","20.625,31.875,1.562",20.838777542114258,14.763245582580566,6.075531959533691,1,15.875112533569336,17.33965492248535,1.4645423889160156,1
random_003,5,7,"37.500,1.250,2.188","7.500,26.250,0.938",23.53166961669922,19.51810073852539,4.013568878173828,1,27.517047882080078,30.326107025146484,2.8090591430664062,1
random_003,5,8,"37.500,1.250,2.188","23.750,35.000,0.938",18.122982025146484,11.586280822753906,6.536701202392578,1,22.4036865234375,25.23801612854004,2.834329605102539,1
random_003,5,9,"37.500,1.250,2.188","18.750,6.250,0.312",15.71556568145752,14.44241714477539,1.273148536682129,1,20.37241554260254,17.25720977783203,3.115205764770508,1
random_003,5,10,"37.500,1.250,2.188","38.125,11.875,0.938",7.619139671325684,8.597919464111328,0.9787797927856445,1,12.550782203674316,12.759329795837402,0.20854759216308594,1
random_003,5,11,"37.500,1.250,2.188","28.125,11.875,0.312",18.190481185913086,14.848787307739258,3.341693878173828,1,21.895090103149414,15.13979434967041,6.755295753479004,1
random_003,5,12,"37.500,1.250,2.188","35.000,3.125,1.562",5.411791801452637,4.722626686096191,0.6891651153564453,1,5.0049333572387695,4.985748767852783,0.019184589385986328,1
random_003,5,13,"37.500,1.250,2.188","5.000,18.125,1.562",23.62784767150879,21.73353385925293,1.8943138122558594,1,28.76862335205078,28.3186092376709,0.4500141143798828,1
random_003,5,14,"37.500,1.250,2.188","14.375,8.750,0.938",17.602195739746094,15.613114356994629,1.9890813827514648,1,23.161836624145508,24.20826530456543,1.0464286804199219,1
random_003,5,15,"37.500,1.250,2.188","14.375,6.250,0.312",12.811904907226562,14.692087173461914,1.8801822662353516,1,17.198463439941406,17.094512939453125,0.10395050048828125,1
random_003,5,16,"37.500,1.250,2.188","14.375,30.625,0.312",21.954483032226562,21.169109344482422,0.7853736877441406,1,28.52862548828125,19.918071746826172,8.610553741455078,1
random_003,5,17,"37.500,1.250,2.188","21.875,12.500,2.188",22.817272186279297,22.833831787109375,0.016559600830078125,1,41.498313903808594,31.75779151916504,9.740522384643555,1
random_003,5,18,"37.500,1.250,2.188","28.750,30.625,2.188",17.754056930541992,7.93564510345459,9.818411827087402,1,20.69450569152832,15.575992584228516,5.118513107299805,1
random_003,5,19,"37.500,1.250,2.188","25.625,16.250,0.312",17.430490493774414,13.964099884033203,3.466390609741211,1,24.621891021728516,22.58338165283203,2.0385093688964844,1
random_003,5,20,"37.500,1.250,2.188","10.625,30.000,0.938",18.8112735748291,18.1264591217041,0.684814453125,1,18.78567886352539,19.21683692932129,0.43115806579589844,1
random_003,5,21,"37.500,1.250,2.188","13.750,36.875,1.562",15.427993774414062,17.529809951782227,2.101816177368164,1,29.563518524169922,27.28121566772461,2.2823028564453125,1
random_003,5,22,"37.500,1.250,2.188","20.000,12.500,2.188",23.245521545410156,22.95914649963379,0.2863750457763672,1,41.99409484863281,34.44575881958008,7.548336029052734,1
random_003,5,23,"37.500,1.250,2.188","34.375,35.000,0.938",10.033524513244629,8.229005813598633,1.804518699645996,1,19.935649871826172,18.218002319335938,1.7176475524902344,1
random_003,5,24,"37.500,1.250,2.188","29.375,10.000,0.312",19.029064178466797,15.205355644226074,3.8237085342407227,1,21.950693130493164,20.413612365722656,1.5370807647705078,1
random_003,5,25,"37.500,1.250,2.188","34.375,16.875,2.188",10.705163955688477,9.576805114746094,1.1283588409423828,1,12.916711807250977,12.46723461151123,0.4494771957397461,1
random_003,5,26,"37.500,1.250,2.188","10.625,20.625,0.938",24.999013900756836,21.43221092224121,3.566802978515625,1,31.16876792907715,28.465221405029297,2.7035465240478516,1
random_003,5,27,"37.500,1.250,2.188","11.875,16.875,0.938",29.77060317993164,23.959327697753906,5.811275482177734,1,41.47052001953125,42.618560791015625,1.148040771484375,1
random_003,5,28,"37.500,1.250,2.188","15.000,26.875,2.188",18.376718521118164,15.669159889221191,2.7075586318969727,1,25.5040283203125,27.321762084960938,1.8177337646484375,1
random_003,5,29,"37.500,1.250,2.188","6.250,3.750,0.312",11.98904037475586,14.575403213500977,2.586362838745117,1,17.061010360717773,13.59725570678711,3.463754653930664,1
random_003,6,7,"20.625,31.875,1.562","7.500,26.250,0.938",14.00130844116211,15.680420875549316,1.679112434387207,1,17.837512969970703,25.77778434753418,7.940271377563477,1
random_003,6,8,"20.625,31.875,1.562","23.750,35.000,0.938",7.1292572021484375,7.788440227508545,0.6591830253601074,1,10.489575386047363,11.902536392211914,1.4129610061645508,1
random_003,6,9,"20.625,31.875,1.562","18.750,6.250,0.312",7.114482879638672,15.471357345581055,8.356874465942383,1,25.839862823486328,24.82589340209961,1.0139694213867188,1
random_003,6,10,"20.625,31.875,1.562","38.125,11.875,0.938",20.415130615234375,24.40410614013672,3.9889755249023438,1,20.48285675048828,23.422286987304688,2.9394302368164062,1
random_003,6,11,"20.625,31.875,1.562","28.125,11.875,0.312",13.829392433166504,15.952316284179688,2.1229238510131836,1,17.194686889648438,16.562990188598633,0.6316967010498047,1
random_003,6,12,"20.625,31.875,1.562","35.000,3.125,1.562",15.558477401733398,21.453157424926758,5.894680023193359,1,20.759044647216797,22.998523712158203,2.2394790649414062,1
random_003,6,13,"20.625,31.875,1.562","5.000,18.125,1.562",17.33596420288086,20.220619201660156,2.884654998779297,1,28.305496215820312,30.86605453491211,2.560558319091797,1
random_003,6,14,"20.625,31.875,1.562","14.375,8.750,0.938",9.887453079223633,12.23906421661377,2.3516111373901367,1,20.3944149017334,21.444623947143555,1.0502090454101562,1
random_003,6,15,"20.625,31.875,1.562","14.375,6.250,0.312",15.117558479309082,16.26630973815918,1.1487512588500977,1,30.17214012145996,20.410539627075195,9.761600494384766,1
random_003,6,16,"20.625,31.875,1.562","14.375,30.625,0.312",7.744139671325684,8.571171760559082,0.8270320892333984,1,14.55855941772461,35.40011978149414,20.84156036376953,1
